Position;Player Name;Alliance;Points
1;AIamet;;2,385,067
2;KULAKSIZ TAVŞAN;;2,302,203
3;Alpha;;1,425,468
4;Legend of Arabs;;1,271,540
5;Jason-6243;;1,232,601
6;-FORZA-;CRZY;1,128,951
7;Italy Bank;CRZY;853,815
8;orgeneral35;Org;764,336
9;Tierra Santa;LGS1;648,720
10;Givati;LGS1;545,907
11;GENERAL;HKMDR;479,180
12;-KALLITHEA-;H3LL;462,199
13;orfeo;H3LL;252,837
14;Chaos;-Z-;207,692
15;Kawaki-IX79;-Z-;200,195
16;CUBI892;-Z-;180,353
17;Ragnar Lodbrok;-Z-;152,841
18;Om Lotfi;R-F;152,050
19;TheBit;One;148,382
20;Dream Factory;TRP;139,242
21;ST Grun Katsie;TRP;125,636
22;Ciccio;TRP;115,078
23;Capitan J;TRP;108,582
24;--RiCkY--;TRP;99,343
25;EnMovimiento;1234;97,947
26;Merk;1234;92,307
27;OLYMPIAKOS -7-;HΕLL;88,198
28;RewenGe;CRZY;85,708
29;Bartolomeo;IDF;85,695
30;Aquarius;VIPP;77,387
31;370k;VIPP;71,651
32;kanenas;HΕLL;70,629
33;Nezhah;HΕLL;63,314
34;TaKeShiKoVacS;KaoS;58,774
35;nadirache;KaoS;54,530
36;maIvasio;-TMP-;54,291
37;GREEK PUNISHER;HΕLL;52,824
38;Duy;ROHAN;52,548
39;polemarxos78;HΕLL;51,634
40;Anti;-Z-;50,706
41;Surt;-Z-;47,379
42;stay with me;ROHAN;46,965
43;ZEUUS;HΕLL;45,763
44;GRIFIN;CRZY;45,651
45;dooomTCDISPO;FBG;43,320
46;NoName;LIONS;42,340
47;THOR;LIONS;41,773
48;Rancho-dono;GoCry;40,340
49;LeGwer;FBG;39,851
50;The UGA UGA;-Z-;38,887
51;3D1H40B3K;RATS;38,663
52;Davide 102;ROHAN;38,486
53;Warlord Xenos;ROHAN;37,602
54;Crux;ROHAN;35,806
55;Sharoumanos;HΕLL;34,823
56;Krinof;HΕLL;34,519
57;FakeTaxiDriver;HdB;34,288
58;cybertronloco22;CRZY;33,823
59;Corleone;-M-;33,647
60;Edu;H3LL;31,679
61;kaptanihtiyar;CRZY;31,634
62;Magneus Calagar;CRZY;31,138
63;V I R U S;CRZY;30,967
64;Junior;CRZY;30,727
65;Cinders;-KG-;30,678
66;Chielo;Art;30,404
67;Burrow;ROHAN;29,854
68;Abaddon;ZELA;28,983
69;Chivakike;VY-;28,782
70;MrLawyer;-KG-;28,742
71;Commander;SOWRD;28,575
72;Mr Wolf;LHS;28,545
73;VIRGO;LHS;28,258
74;WitcheR;ZELA;27,362
75;Micellium;ZELA;27,097
76;AKSOY;ROHAN;27,018
77;Rudeus;ROHAN;26,535
78;Gole;WOLF;26,102
79;Hyla Arborea;-12-;25,962
80;vllakaa;RUS;25,297
81;pindik mdejdara;WOLF;25,124
82;Mr Han;ROHAN;24,986
83;Blackfyre;ROHAN;23,708
84;Dende;KaoS;23,625
85;TuRGoN;LIONS;23,511
86;-ESTRANEO-;LIONS;23,500
87;Bash;RUS;23,297
88;Lydeka7;CRZY;23,206
89;Alone;CRZY;22,879
90;Georgia;CRZY;22,873
91;ViRuS7;H3LL;22,833
92;Bedovyj;RPG;22,587
93;σειριος;-KG-;22,529
94;OrionΩ;-KG-;22,444
95;CrisRonaldo PZ8;Art;22,412
96;Laynas;-KG-;22,245
97;Matis;-KG-;22,164
98;Termuguş;-UNI-;21,881
99;Tydeus27 PZ8;Art;21,861
100;Julius Caesar;BoB;21,842
101;themanwithfire;LIONS;21,837
102;Illenium;-TMP-;21,500
103;Randomizer;HΕLL;21,248
104;Namor;HΕLL;21,106
105;Fenrir;-Z-;20,970
106;BILL74;HΕLL;20,961
107;Burak yaman;ROHAN;20,811
108;LoboBlanco;WOLF;20,639
109;Mr Prince;HFH;20,588
110;NudeBOSS;CRZY;20,558
111;el_jefe;-TMP-;20,502
112;Kastike is back;PUTU;20,432
113;Eventual;ZELA;20,285
114;fabio2011;WAR;20,164
115;brunoB;-Z-;20,139
116;Vlad IV;HdB;20,093
117;Dark Knight;WOLF;20,091
118;samson438;-Z-;20,054
119;Don Quetzali;WOLF;20,046
120;LORDMAXIMUS PZ8;Art;20,002
121;tj0955908180;Art;19,893
122;Pelasgos-1975;-KG-;19,754
123;TheForeigner;-Z-;19,536
124;Tardeli;-Z-;19,460
125;The Jackal;GoCry;19,454
126;Hustla;GoCry;19,379
127;Ronin;HΕLL;19,327
128;chalks;HUN;19,267
129;Kyrie Eleison;LIONS;19,193
130;kaminia7;HΕLL;19,167
131;Dubai Turath;HΕLL;19,109
132;Big D Pablo;-Z-;18,918
133;Emrecan_ARDIÇ;CRZY;18,869
134;Paulos;HΕLL;18,813
135;Karlos;-BRT-;18,729
136;Sultan;-BRT-;18,726
137;ARES;WOLF;18,631
138;SKRULL;Art;18,543
139;rootedkernel;BoB;18,493
140;wolverine;-Z-;18,381
141;BeYaZ;ZELA;18,375
142;Kopar;LIONS;18,263
143;Hůča;WOLF;18,177
144;Hermes-X;RING;18,041
145;spartan-Z;CRZY;18,007
146;Olórin;CRZY;17,835
147;Fakka;-12-;17,833
148;Peasant;Ble;17,569
149;Bajza;-BRT-;17,555
150;bertolazy;-BRT-;17,549
151;Swieber;CRZY;17,543
152;Quake;-Z-;17,466
153;Lord Velaryon;-Z-;17,459
154;-Storm-;H3LL;17,387
155;Zerks;-Z-;17,374
156;Covax;-Z-;17,328
157;Plamen 65;RUS;17,325
158;Lightsider;HΕLL;17,286
159;deathpikachu;-12-;17,270
160;Mute;-TMP-;17,118
161;ulix;-Z-;17,091
162;BlackDranzer;WOLF;17,087
163;Fireman007;LIONS;17,082
164;DELTA FORCH 1;CRZY;17,011
165;Acid;HdB;16,971
166;Masterboss;ZELA;16,789
167;Spiteful Mr J;BoB;16,775
168;Regalya;HKMDR;16,768
169;Rudy;LIONS;16,731
170;Baltaz;WOLF;16,596
171;tienheo951;PAVN;16,543
172;Peleus-1401;PAVN;16,514
173;Rokasmdls;RATS;16,507
174;RAGNARLOTBROK;CRZY;16,379
175;Alex Herakles;-TMP-;16,306
176;Stavros;HΕLL;16,216
177;Stranger;HΕLL;16,148
178;blook;BLOOK;16,122
179;Destroyer;-Z-;16,084
180;KOCA KURT;CRZY;16,079
181;The ShaDoW;-SL-;15,992
182;Setesh;CRZY;15,990
183;TOTO1333;-BG-;15,962
184;Viticoltore;-BG-;15,873
185;N1kTakN1k;RUS;15,812
186;Captain-Crazy;HdB;15,809
187;_BUG_;-SL-;15,473
188;Chingy22;GLAD;15,440
189;Captain_Jack;GLAD;15,421
190;_Akıncı_;GLAD;15,421
191;Ratchet;-Z-;15,399
192;CapBorba;WOLF;15,311
193;Granger;HdB;15,307
194;owusum;ZELA;15,273
195;eduardo;WOLF;15,271
196;Revolution;CRZY;15,254
197;-Yaruki;CRZY;15,239
198;Ogokuru;-Z-;15,203
199;nhiel17;CRZY;15,179
200;M1AV;CRZY;15,107
201;Eisenhower;-KG-;15,026
202;lnsurgent -R;LIONS;14,929
203;ALASTOR;-RF-;14,901
204;Cove;-TR-;14,897
205;Aman;-12-;14,856
206;Junior Engineer;-BRT-;14,839
207;Daedalus-8820;-BRT-;14,738
208;Pazi;WOLF;14,708
209;Edmoreira21;WOLF;14,629
210;Matis_445;WOLF;14,560
211;Ohaitti;-LAT-;14,459
212;Captain Hook;-LAT-;14,375
213;BenTornato;-LAT-;14,374
214;Xristaras1983;H3LL;14,357
215;Gordos;-Z-;14,354
216;Zonti;RATS;14,326
217;ALF;RUS;14,323
218;Anaximandro;ROU;14,288
219;Backtun96;CRZY;14,284
220;Lazar the Great;-KG-;14,213
221;Druid;CRZY;14,202
222;SDVANDAL75;WOLF;14,173
223;miky;LIONS;14,146
224;Lori x Viti;LIONS;14,126
225;YGAFSCIER;CRZY;14,089
226;The MilkMan;-Z-;14,052
227;Haizea;-TMP-;14,050
228;Kerberus;-KG-;14,017
229;ecodor;FRA;13,941
230;Doktor Bu Ne;BoB;13,938
231;ALUCARD;BoB;13,927
232;aider;-BRT-;13,925
233;Gimli;-BRT-;13,924
234;Voda;WOLF;13,867
235;George;WOLF;13,790
236;Velvit;-KG-;13,771
237;Jérôme;-TMP-;13,716
238;BjornAczino;WOLF;13,716
239;Mads99;CRZY;13,708
240;Vigilanti;HFH;13,699
241;Coven;-BRT-;13,698
242;Lalu;HFH;13,669
243;Abusador;-TMP-;13,663
244;SonyERNI;-TMP-;13,652
245;Стоян;-BG-;13,649
246;Frkn38;-BG-;13,637
247;С-Николов;-BG-;13,541
248;DaniloMarleyPZ8;Art;13,522
249;Divergent2;LIONS;13,478
250;BaladaShuffi;KLX;13,403
251;Infiltrator;T-F;13,401
252;Miss Sorrow;ROHAN;13,393
253;D3Moliti0nZ;ROHAN;13,331
254;Hector7;H3LL;13,324
255;Punisher;CRZY;13,318
256;Hefastion;VY-;13,274
257;FfFboy2;WOLF;13,251
258;PREDATOR 1;-BG-;13,235
259;KingKralj;-Z-;13,228
260;Coso;CRZY;13,197
261;KocaKurt;CRZY;13,176
262;Hephaistos;-BRT-;13,176
263;Achilles-1287;ROHAN;13,127
264;HESHAM;B-F;13,100
265;Tonnee;HdB;13,078
266;Overby;LIONS;13,058
267;Valentino78;LIONS;13,046
268;Arny;CZSK;12,998
269;MonteKarlo;ZELA;12,985
270;SworD;-BG-;12,902
271;Che Guevara;-BG-;12,866
272;-Pollux-;-RF-;12,831
273;Sl3AWY;LIONS;12,824
274;Okton;BoB;12,780
275;Ready2Die;CRZY;12,706
276;exit;GoCry;12,507
277;Tinyvang;SSJ;12,475
278;Rapaic;WOLF;12,460
279;Hermes;-RF-;12,444
280;Signvs;HFH;12,429
281;RXTS;WOLF;12,398
282;supraNO;-KG-;12,368
283;diabolik;CRZY;12,365
284;Zlatan;LIONS;12,272
285;ZxCy;CRZY;12,271
286;O6JLOMYC;CRZY;12,244
287;King Chaos;WOLF;12,171
288;Jack Nalyus VI;-KG-;12,153
289;P_King;CRZY;12,128
290;Zinanity;-BRT-;12,107
291;STAS;-BRT-;12,102
292;13JuaN;-BRT-;12,099
293;Onzzaah;WOLF;12,089
294;Goldmember;GoCry;12,067
295;WETERAN;WOLF;12,021
296;indy;-BRT-;12,019
297;Rondo;LHS;11,976
298;Alcaa;FRA;11,970
299;Kingerino;WOLF;11,967
300;DerpKingdom;GoCry;11,957
301;Daedalus-5851;;11,919
302;Napoleonne;;11,848
303;King-Rogle II;-Z-;11,838
304;VinniTheBish;-KG-;11,800
305;Loppodopolis;-KG-;11,792
306;NNCyclops;ROHAN;11,730
307;Math;HΕLL;11,730
308;Achilles-1987;HΕLL;11,722
309;Legio22;ZELA;11,619
310;matelis84;BME;11,582
311;Nix;CRZY;11,553
312;Vardamir;-UNI-;11,528
313;Saitama;CRZY;11,522
314;PUNGDOLSKI;GoCry;11,517
315;CHAMP14NS;CRZY;11,460
316;maik51;WOLF;11,449
317;B Ε R S E K E R;WOLF;11,416
318;Elite24;WOLF;11,388
319;Pelin su;CRZY;11,369
320;Immanuel Kant;HΕLL;11,344
321;Arcani_1;-UNI-;11,340
322;cristina;-UNI-;11,303
323;krisloczek;AXI;11,299
324;Reddragon;HdB;11,293
325;Sopney Fox;BoB;11,292
326;Depressive Wolf;WOLF;11,290
327;PolluxXx;HFH;11,277
328;Yoshi64;-TMP-;11,259
329;SubZero;RUSA;11,232
330;ourania;RUSA;11,074
331;Necemo Kolega;-Z-;11,070
332;Donpiel;ROHAN;11,069
333;LucioSilla;-UNI-;11,042
334;Aikido;CRZY;11,038
335;Pkunks;CRZY;11,034
336;Trajano;CRZY;10,971
337;ZzZevSsS;RUS;10,962
338;Mercante;FDT;10,956
339;Belgas;-LT-;10,944
340;Alpino;-SL-;10,922
341;Queen Leah;-SL-;10,916
342;Andza;WOLF;10,907
343;KIZAGAN TENGRİ;CRZY;10,892
344;BalamChak;WOLF;10,852
345;Nikosz;WOLF;10,850
346;Sabi;HdB;10,845
347;Wielki Powrót;ZELA;10,714
348;OptimizasyoN;CRZY;10,689
349;Bandera;ZELA;10,688
350;KOSTAS1230;H3LL;10,662
351;Anubis;CRZY;10,661
352;malvasio;-TMP-;10,653
353;YourFather;WOLF;10,639
354;слава80;WOLF;10,615
355;Giorgos M;H3LL;10,607
356;Koninos2;ROHAN;10,602
357;DE_TOX;ROHAN;10,570
358;Till 1;HdB;10,561
359;Skraeling;-Z-;10,560
360;Palamedes-5777;CRZY;10,509
361;Donseros;Fuo;10,504
362;zunfix;WOLO;10,494
363;Boriss13;WOLO;10,474
364;Granite;-12-;10,431
365;Ammarurgan;CRZY;10,422
366;Pott;AXI;10,389
367;RoyakZ;ZELA;10,388
368;Csajka;-KG-;10,368
369;Gp5;-BG-;10,318
370;Shogun;HKMDR;10,312
371;SuperwishF;HKMDR;10,288
372;hawk;-12-;10,281
373;Troy;ROHAN;10,224
374;Avengers;LIONS;10,190
375;BloodRain;-Z-;10,188
376;Expecimin;-KG-;10,180
377;Gigi;-KG-;10,172
378;-Angelo-;HKMDR;10,171
379;Serko;WOLF;10,169
380;MAUPA;WOLF;10,164
381;Aaragon;WOLF;10,159
382;Meisterhaft;-Z-;10,107
383;ooxx1annn;CRZY;10,087
384;Śpioch;CRZY;10,083
385;cekidaut;-M-;10,056
386;MAGRAV;CRZY;10,043
387;KorN;FeVeR;10,019
388;Malihka;FeVeR;9,961
389;الامبراطور سليم;LIONS;9,956
390;m4trixxx;ROHAN;9,954
391;Chicaown;Art;9,930
392;ZuniX;-SL-;9,910
393;Mario Banca;HBK;9,908
394;PattreZ;-BRT-;9,897
395;Dragomir;-BRT-;9,869
396;Orden Templaria;-TMP-;9,857
397;poorko;-BG-;9,820
398;Urukhai;CRZY;9,804
399;marios133;CRZY;9,779
400;Istra;-Z-;9,776
401;Pesukone;PUTU;9,765
402;Kalsu;PUTU;9,707
403;Tsosme;H3LL;9,641
404;Rhyman;WOLF;9,634
405;Hegemon-6611;HUN;9,630
406;Marifer;WOLF;9,586
407;Emrock;ZELA;9,564
;byagan;JBP;9,564
409;Going Merry;WOLF;9,562
410;Gamu;WOLF;9,560
411;RespecT;CRZY;9,510
412;Moutro;SOI;9,504
413;KIA;SOI;9,474
414;The_Avenger;SOI;9,456
415;DBang1214;SOI;9,452
416;Jason-9846;D_T;9,438
417;Pachamanca;JBP;9,406
418;BarbieGirl;BoB;9,405
419;HasBasTras;-TR-;9,386
420;ishtar;CRZY;9,369
421;bleik99;-BG-;9,356
422;Demetrio;CRZY;9,301
423;Agamemnon-6042;CRZY;9,298
424;BravE HearT;LIONS;9,287
425;Distrox;-BG-;9,285
426;AQUILES;CRZY;9,268
427;WENest maxi;CRZY;9,261
428;jmpessanha;ZELA;9,249
429;Johnwick;LIONS;9,248
430;KaKBo;H3LL;9,235
431;Netflix;H3LL;9,231
432;Arutha;-BG-;9,226
433;FELER;-BG-;9,209
434;Achilles-1855;-BG-;9,201
435;King19;-BG-;9,185
436;Dionisio;TCC;9,180
437;Drizzter88;TCC;9,167
438;PF Lechuck;-KG-;9,160
439;Tydeus-0774;DNVN;9,153
440;Eldayden;-SL-;9,146
441;kPusti;LIONS;9,134
442;Commonwealth;LIONS;9,133
443;El Lider;-TMP-;9,085
444;Jolly;WOLF;9,076
445;Theseus-3698;WOLF;9,065
446;25night;BoB;9,053
447;choco;BoB;9,049
448;Славов;-BG-;9,038
449;Baybars;CRZY;9,024
450;Razdolbait;CRZY;9,010
451;Dahu;FRA;8,994
452;zador;FRA;8,986
453;Grandfather;RUS;8,981
454;suzukitp;Art;8,962
455;Стёпыч;Art;8,945
456;X-Treme;Art;8,860
457;Siledzija;WOLF;8,821
458;The Reaper;WOLF;8,734
459;L O R D;LIONS;8,687
460;Hyperion;-RF-;8,656
461;Sarasxxl;RATS;8,654
462;LAAC;HFH;8,651
463;-Hercules-;-RF-;8,635
464;jonepatchon;Mine;8,627
465;S boy;FaT;8,624
466;Khameria;CRZY;8,624
467;MezarlıkDunyası;HKMDR;8,610
468;trinel;HKMDR;8,574
469;Computerkranker;HdB;8,566
470;Telomian;ZELA;8,556
471;Captain Goshas;3ØØ;8,544
472;LuLo023;3ØØ;8,541
473;Wasker;WOLF;8,535
474;Tatok;WOLF;8,494
475;iliakokk;WOLF;8,471
476;Zmani-2023;CRZY;8,467
477;Arachn1da;CRZY;8,445
478;andrux;BoB;8,407
479;XxKingxX297;BoB;8,399
;Devil;RUS;8,399
481;Baidykle;-M-;8,374
482;OmEer;-M-;8,373
483;Adonis-8914;-KG-;8,372
484;Peleus-9544;-KG-;8,368
485;AodiGaming491;CRZY;8,338
486;Celeus;H3LL;8,328
487;sanfris;H3LL;8,285
488;DrunkUnicorn;-Z-;8,278
489;englipat;CZSK;8,255
490;Smirre the Fox;CZSK;8,227
491;Mandalorian;CZSK;8,222
492;NoeXceSS;ROHAN;8,213
493;el813;RUS;8,209
494;DaniSce;BoB;8,207
495;Tears-kinG;BoB;8,204
496;Semisonic;GoCry;8,204
497;ZAZARALI;HKMDR;8,185
498;Skipper;RUS;8,165
499;Spedy;RUS;8,147
500;Linakael;-MH-;8,137
501;Segeruz;ZELA;8,093
502;Wall-E;ZELA;8,066
503;Cheguevara;ZELA;8,053
504;Marti;CRZY;8,041
505;Shrimp;CRZY;8,004
506;Guest21;CRZY;7,978
507;Brew;GLAD;7,974
508;Ivar Stora;ZELA;7,971
509;zeus;GITAN;7,957
510;Geronimosk;CZSK;7,955
511;Behemoth;H3LL;7,952
512;Filo Lilo;H3LL;7,946
513;Kubu;H3LL;7,940
514;Acrylux;H3LL;7,931
515;AZUX;-SL-;7,922
516;MorGro;MLL;7,915
517;LHappyness;HΕLL;7,901
518;EDMAN40K;Art;7,897
519;Death;-SL-;7,893
520;Doomsday;-Z-;7,867
521;City;-Z-;7,863
522;kristos007;FDT;7,855
523;Sykario;-MH-;7,854
524;Rikic;HKMDR;7,849
525;Baliya;HKMDR;7,830
526;-JD-;H3LL;7,822
527;La Baronne;BoB;7,815
528;Kasimiro;HdB;7,799
529;LUPER;HdB;7,793
530;Theseus-1468;HdB;7,792
531;Terere619;BoB;7,792
532;Jackilpirata;BoB;7,782
533;Stoyanov;-BG-;7,777
534;Dagi 2018;-BG-;7,774
535;Frintistones;Nfree;7,761
536;TMLeche;-UNI-;7,760
;SiempreMono1905;FDT;7,760
538;Arxilios;H3LL;7,716
539;Mkuzmix;-LAT-;7,616
540;Nils Holgersson;-LAT-;7,604
541;All-Mighty;-LAT-;7,576
542;SHPB;HdB;7,575
543;trigunkisez;ZELA;7,557
544;KaMeR02;HKMDR;7,512
545;OogieBoogie;-Z-;7,506
546;SkayKand;-Z-;7,505
547;likker105;-O-;7,499
548;RHOMARO;-KB-;7,483
549;Lulu;-KG-;7,480
550;Partizan;ROHAN;7,471
551;Daedalus-7215;;7,469
552;The Portuguese;;7,464
553;afa1011;RUS;7,464
554;Hero;RUS;7,463
555;Strandi;CRZY;7,443
556;TristianHolsbor;H3LL;7,439
557;Chevy;-SL-;7,439
558;XeoN;-SL-;7,432
559;Zfellwar;GoCry;7,429
560;Bjornofseek;-TMP-;7,407
561;איבן;-TMP-;7,405
562;Rotor97;WOLF;7,396
563;Dingo;BoB;7,382
;yamyam;CRZY;7,382
565;miklos08;CRZY;7,306
566;İhTiYaR_WOLF;CRZY;7,300
567;dunka4a;RATS;7,292
568;SOV42;S-C;7,290
569;Pelitro;WOLF;7,279
570;Uldinsh;-LAT-;7,257
571;pey;ROHAN;7,246
572;Artemisa;ROHAN;7,245
573;TKSR;IDF;7,238
574;sakiss69;H3LL;7,230
575;dkmar11;H3LL;7,226
576;Orpheus-2696;-KG-;7,217
577;picsi;-KG-;7,214
578;PINOYRAIDER;-KG-;7,212
579;Andoncrysis;-KG-;7,209
580;manyetic;ROHAN;7,195
581;Leedi;Art;7,180
582;Luna;LIONS;7,179
583;BerenjenaPower;LIONS;7,179
584;Er-Tugrul;CRZY;7,125
585;gatison;-KG-;7,123
586;kastor93;-KG-;7,122
587;Captain4s;Mine;7,114
588;SlowPanda;-LAT-;7,110
589;Atlas-8473;-BRT-;7,095
590;mltzr CT;IDF;7,091
591;ZvezdanNS;BES;7,057
592;Palamedes-4986;-BRT-;7,053
593;-Mambanegra-;SPlCY;7,048
594;DEV;DEV;7,045
595;Odysseus;DEV;7,038
596;Optimus Vasil;HFH;7,005
597;Flint;ROHAN;7,002
598;-SMEKERU-;KaoS;6,991
599;llama;KaoS;6,963
600;Dqdovoto;RUS;6,951
601;NiksCepinatajs;WOLF;6,944
602;DumbleDore;WOLF;6,941
603;adonnis;Mine;6,926
604;Zlate;WOLF;6,918
605;Karak;-UNI-;6,898
606;Melikles;-UNI-;6,897
607;سنفور;CRZY;6,877
608;Morok;-Z-;6,873
609;War Child;WOLF;6,859
610;mota51;-KG-;6,834
611;Ottomans;ROHAN;6,823
612;Misulica;-KG-;6,817
613;Profa;WOLF;6,813
614;Gryszard;ROHAN;6,809
615;fox;HΕLL;6,770
616;Celaena;-TMP-;6,770
617;Maryvip PZ8;Art;6,738
618;Anderson2381;-SL-;6,725
619;SwF;-SL-;6,712
620;D3rm1;WOLF;6,697
621;Super;-TR-;6,675
622;Sarge1;-Z-;6,653
623;Lord Osis;-Z-;6,651
624;Lord_Draco78;-UNI-;6,651
625;dareox;-KG-;6,649
626;Sanji;WOLF;6,639
627;PiotrCH;WOLF;6,599
628;LokyRich;JBP;6,575
629;steve_beth;HΕLL;6,561
630;alligonkey_;BoB;6,555
631;Locina;ROHAN;6,551
632;REVER;ROHAN;6,510
633;HIMER;D_T;6,490
634;MajorBoży;BoB;6,481
635;caos;WOLF;6,468
636;Truec;RŽB;6,460
637;Bacyl;RŽB;6,451
638;srečko;MAS;6,450
639;Daedalus-5217;MAS;6,446
640;Zero;-MH-;6,415
641;Captain Rusty;ROHAN;6,386
642;Xeto;CRZY;6,381
643;Fliper;CRZY;6,369
644;Jafoste;CRZY;6,363
645;Antik;ZELA;6,359
646;P0Iizonte;VIPP;6,341
647;Klaus;BoB;6,331
648;F a S p i t C h;GoCry;6,329
649;ladomado;ROHAN;6,310
650;Wildcat;H3LL;6,294
651;SapukaWin8;ROHAN;6,286
652;BalkanBoy;H3LL;6,279
653;K E N E;H3LL;6,276
654;TITAN;H3LL;6,269
655;ATLANTİS;CRZY;6,267
656;Menelaus-2651;CRZY;6,243
657;sYrox;HdB;6,240
658;Pascalou;HdB;6,227
659;zdrach;FeVeR;6,204
660;Nicole;-KG-;6,193
661;Rubinum;-KG-;6,189
662;Evo;GITAN;6,186
663;Patikimas;GITAN;6,179
664;Palhares;Art;6,159
665;Giyuu;LIONS;6,159
666;SATAN;Mine;6,156
667;E_Stars;Mine;6,155
668;Dostoyev;ZELA;6,150
669;StarZ;CRZY;6,146
670;YAMATOBR;CRZY;6,119
671;The Skipper;IDF;6,117
672;TROLL444;AXI;6,116
673;Bence;AXI;6,100
674;Ruggard13;CRZY;6,097
675;The Infiltrator;CRZY;6,096
676;Zerberik;BoB;6,087
677;Avalon0725;CRZY;6,083
678;Sebmeister;CRZY;6,076
679;Atlas-9835;CRZY;6,064
680;REVENGER;CRZY;6,048
681;Sizif;FeVeR;6,032
682;Dyablo;FeVeR;6,023
683;Black Rose;FeVeR;6,022
684;Lord Harry01;FeVeR;6,018
685;Yatta-Senpai;HFH;6,011
686;Sartur;GITAN;6,010
687;Icarus-8984;GITAN;6,009
688;Lil-J;One;6,000
689;as5;P-B;5,971
690;katz778;P-B;5,969
691;Pasto 1949;BoB;5,960
692;rikounette;FRA;5,944
693;McNugget;FRA;5,931
694;Ahilgadyu;FRA;5,927
695;Gadarian;FRA;5,926
696;Green;KaoS;5,923
697;MaksD;KaoS;5,910
698;FREY-;RUSA;5,906
699;Odiseo96;RUSA;5,903
700;El Familiar;-TMP-;5,891
701;Dazkol;-TMP-;5,887
702;Damon4845;Mine;5,864
703;WillowFly;CRZY;5,855
704;gyro;CRZY;5,853
705;Ariel;CRZY;5,850
706;August Rath;CRZY;5,845
707;mitsospre7;H3LL;5,831
708;Cesar Nadores;ROHAN;5,820
709;BeeTarV;ROHAN;5,808
710;BUNIO;ZELA;5,784
711;Fury;ZELA;5,752
712;Qubo;-TR-;5,749
713;Capaz;BoB;5,748
714;Leonardo;BoB;5,744
715;Keyser;BoB;5,729
716;Drs;LIONS;5,728
717;Thomas78;-KG-;5,714
718;TheBadClown;MXLAT;5,705
719;harry74;MXLAT;5,684
720;adige66;CRZY;5,637
721;TROYA;HFH;5,625
722;SICARIO;HFH;5,591
723;AegonTheDragon;3512;5,582
724;TH0R;RUS;5,573
725;Daedalus-1651;-TR-;5,555
726;PanManiš;-BRT-;5,549
727;Daroka;H3LL;5,536
728;Filipe Matos;H3LL;5,532
729;Peleus-3209;HFH;5,530
730;Beleza;Mine;5,528
731;Yiangoulas;H3LL;5,525
732;Big Fish;CRZY;5,511
733;Juanito;GoCry;5,510
734;PiCo;-Y-;5,488
735;meitenben;MLL;5,484
736;didi;-BRT-;5,483
737;CiprianIR;CRZY;5,452
738;jacobo87;-KG-;5,447
739;SHILO182;ישראל;5,440
740;Djole;ישראל;5,434
741;Kemel Pinto;Art;5,432
742;Saladin;Egy;5,423
743;DUD3X;BoB;5,417
744;fedeise;CRZY;5,412
745;Sentikai;H3LL;5,393
746;Sphinix;HdB;5,387
747;Adonis-0959;HdB;5,382
748;Lich King;-TMP-;5,359
749;yuza;ROHAN;5,353
750;Fozzie Bear;ROHAN;5,346
751;Juan;GoCry;5,323
752;HruHru777;GoCry;5,308
753;Grippo;RUS;5,308
754;Irvinx9;MXLAT;5,303
755;Alex50;SOI;5,296
756;EL TURCO;HKMDR;5,287
757;Игрок;RUS;5,287
758;BiggusDikkus;IDF;5,275
759;Renanrc7;Nfree;5,264
760;SayonaraC;-BRT-;5,262
761;EL WACHO;SPlCY;5,240
762;Atlas-6872;SPlCY;5,212
763;Pedro92;SPlCY;5,200
764;tronix;SPlCY;5,189
765;Aleksinac;SPlCY;5,173
766;Prometheus-0591;ROHAN;5,170
767;Achilles-4749;ROHAN;5,148
768;Rakamadak;Art;5,147
769;perr;Numén;5,141
770;Stargate;SG1;5,133
771;Gojo;SG1;5,133
772;Sint4xis;SG1;5,112
773;IBS;LHS;5,101
774;eamunguia23;MXLAT;5,101
775;FromCrete;HΕLL;5,094
776;Kolbeinn;HΕLL;5,092
777;LordGeorge;3ØØ;5,090
778;ZalB;3ØØ;5,090
779;dogukan;CRZY;5,089
780;Regidark;CRZY;5,065
781;mr samppa;kebab;5,052
782;bosver;kebab;5,039
783;Halder;kebab;5,036
784;Sequenc;HdB;5,022
785;Esen4el;-LAT-;5,004
786;dann;H3LL;5,000
787;Palestine Rules;H3LL;4,994
788;Sdy;BoB;4,968
789;ELfursi;BoB;4,966
790;Meliodas;BoB;4,958
791;Benja777;WOLF;4,954
792;desperat;-BRT-;4,949
793;Circassian;HKMDR;4,944
794;N3iker;RŽB;4,941
795;Empire;CRZY;4,932
796;ReeeF;HivE;4,920
797;Mec;H3LL;4,919
798;Spartacus;LIONS;4,911
799;Bishop Nikolaos;H3LL;4,911
800;Brunoestonia;H3LL;4,910
801;flezet;F-R;4,878
802;EllyR;F-R;4,867
803;Loomis;CRZY;4,861
804;Alen Shezard;WOLF;4,858
805;KingOfAegean;WOLF;4,834
806;Bluewolf;WOLF;4,833
807;Ophia;BoB;4,832
808;Władca Plemion;-UA-;4,829
809;kAndyy;LIONS;4,816
810;Justiciero;-TMP-;4,815
811;Trayan;-TR-;4,813
812;-Marylu-;KaoS;4,798
813;Wiesel;CRZY;4,787
814;Sofia;-BRT-;4,783
815;Comical;-KG-;4,780
816;SupRiZe;-SL-;4,753
817;dride5;Dozzi;4,748
